type1,classifier1,class1,type2,classifier2,class2,overlap
AlertsOfInterest,FINK_PORTAL,ChemPec*,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,EmG,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsCl,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsGroup,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,TTau*,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FEATURES,FC-6,1.0
AlertsOfInterest,FINK_PORTAL,YSO,AlertsOfInterest,FEATURES,FC-9,1.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-52,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,PulsV*delSct,1.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-47,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,YSO,1.0
AlertsOfInterest,FEATURES,FC-9,AlertsOfInterest,FINK_PORTAL,YSO,1.0
AlertsOfInterest,FEATURES,FC-23,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,1.0
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,BYDra,1.0
SourcesOfInterest,FEATURES,FC-26,SourcesOfInterest,FINK_PORTAL,BYDra,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,BYDra,1.0
SourcesOfInterest,FINK_PORTAL,BlueSG*,SourcesOfInterest,FINK_PORTAL,BlueSG*,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert2,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-23,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-47,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-47,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-47,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-47,1.0
SourcesOfInterest,FEATURES,FC-50,SourcesOfInterest,FEATURES,FC-50,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,GtowardsCl,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,GtowardsCl,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,HorBranch*,1.0
SourcesOfInterest,FINK_PORTAL,HorBranch*,SourcesOfInterest,FINK_PORTAL,HorBranch*,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
SourcesOfInterest,FEATURES,FC-52,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
SourcesOfInterest,FINK_PORTAL,Pec*,SourcesOfInterest,FINK_PORTAL,Pec*,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,QSO_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,QSO_Candidate,SourcesOfInterest,FINK_PORTAL,QSO_Candidate,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,RSCVn,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FINK_PORTAL,SN,SourcesOfInterest,FINK_PORTAL,SN,1.0
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FINK_PORTAL,Seyfert_2,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,Seyfert_2,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,Seyfert_2,1.0
SourcesOfInterest,FEATURES,FC-44,SourcesOfInterest,FINK_PORTAL,Seyfert_2,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,Seyfert_2,1.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,V*,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,V*,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,V*,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,V*,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,X,1.0
SourcesOfInterest,FINK_PORTAL,X,SourcesOfInterest,FINK_PORTAL,X,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,YSO,1.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FINK_PORTAL,YSO,1.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,BLLac,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,BLLac,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,C*,1.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-44,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-47,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-46,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-46,1.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-52,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert2,AlertsOfInterest,FEATURES,FC-52,1.0
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,Pec*,1.0
AlertsOfInterest,FINK_PORTAL,Planet,AlertsOfInterest,FINK_PORTAL,Planet,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,TTau*,1.0
AlertsOfInterest,FINK_PORTAL,TTau*,AlertsOfInterest,FINK_PORTAL,TTau*,1.0
AlertsOfInterest,FINK_PORTAL,TTau*_Candidate,AlertsOfInterest,FINK_PORTAL,TTau*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,AGB*,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,AGB*,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,BLLac,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,BLLac,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,BYDraV*,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,EB*,1.0
SourcesOfInterest,FEATURES,FC-31,SourcesOfInterest,FINK_PORTAL,EB*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,EB*,1.0
SourcesOfInterest,FEATURES,FC-46,SourcesOfInterest,FINK_PORTAL,EB*,1.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-1,1.0
SourcesOfInterest,FINK_PORTAL,X,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,low-mass*,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-49,1.0
SourcesOfInterest,FINK_PORTAL,HighPM*,SourcesOfInterest,FEATURES,FC-49,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_1,SourcesOfInterest,FEATURES,FC-49,1.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-49,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-49,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-52,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert2,SourcesOfInterest,FEATURES,FC-52,1.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-57,1.0
SourcesOfInterest,FINK_PORTAL,YSO,SourcesOfInterest,FEATURES,FC-9,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,HMXB,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
SourcesOfInterest,FEATURES,FC-52,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,TTau*,1.0
SourcesOfInterest,FINK_PORTAL,TTau*,SourcesOfInterest,FINK_PORTAL,TTau*,1.0
SourcesOfInterest,FINK_PORTAL,TTau*_Candidate,SourcesOfInterest,FINK_PORTAL,TTau*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,low-mass*,1.0
SourcesOfInterest,FINK_PORTAL,low-mass*,SourcesOfInterest,FINK_PORTAL,low-mass*,1.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-49,1.0
AlertsOfInterest,FINK_PORTAL,HighPM*,AlertsOfInterest,FEATURES,FC-49,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert_1,AlertsOfInterest,FEATURES,FC-49,1.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-49,1.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-49,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,GtowardsCl,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,GtowardsCl,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,SB*,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,SB*,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,SB*,1.0
AlertsOfInterest,FEATURES,FC-23,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-52,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,Star,1.0
AlertsOfInterest,FEATURES,FC-30,AlertsOfInterest,FINK_PORTAL,Star,1.0
AlertsOfInterest,FEATURES,FC-49,AlertsOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FINK_PORTAL,BlueStraggler,SourcesOfInterest,FINK_PORTAL,BlueStraggler,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,EclBin_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FEATURES,FC-26,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-26,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-26,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-26,1.0
SourcesOfInterest,FINK_PORTAL,RSCVn,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,HighPM*,1.0
SourcesOfInterest,FEATURES,FC-49,SourcesOfInterest,FINK_PORTAL,HighPM*,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-46,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-47,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-26,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-44,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FINK_PORTAL,S*,SourcesOfInterest,FINK_PORTAL,S*,1.0
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-49,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-26,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FINK_PORTAL,deltaCep,SourcesOfInterest,FINK_PORTAL,deltaCep,1.0
AlertsOfInterest,FINK_PORTAL,**,AlertsOfInterest,FINK_PORTAL,**,1.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,BYDra,1.0
AlertsOfInterest,FEATURES,FC-26,AlertsOfInterest,FINK_PORTAL,BYDra,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,BYDra,1.0
AlertsOfInterest,FINK_PORTAL,BlueSG*,AlertsOfInterest,FINK_PORTAL,BlueSG*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,Em*,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,Em*,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,EclBin_Candidate,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,GinGroup,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsCl,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,HorBranch*,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,LINER,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*delSct,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FINK_PORTAL,YSO,AlertsOfInterest,FEATURES,FC-59,1.0
AlertsOfInterest,FEATURES,FC-26,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,1.0
AlertsOfInterest,FEATURES,FC-47,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,1.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,V*,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,V*,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,V*,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,V*,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,alf2CVnV*,1.0
