type1,classifier1,class1,type2,classifier2,class2,overlap
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
SourcesOfInterest,FINK_PORTAL,Pec*,SourcesOfInterest,FINK_PORTAL,Pec*,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,QSO_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,QSO_Candidate,SourcesOfInterest,FINK_PORTAL,QSO_Candidate,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,RGB*,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,RGB*,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FEATURES,FC-43,SourcesOfInterest,FINK_PORTAL,RSCVnV*,1.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FEATURES,FC-39,SourcesOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FEATURES,FC-44,SourcesOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,CataclyV*,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,CataclyV*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,CataclyV*,1.0
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FEATURES,FC-16,1.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-16,1.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-26,1.0
AlertsOfInterest,FINK_PORTAL,C*,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,GinGroup,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsCl,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,HorBranch*,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,LINER,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*delSct,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert_2,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,X,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,YSO,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FINK_PORTAL,low-mass*,AlertsOfInterest,FEATURES,FC-3,1.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,PulsV*,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,PulsV*,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,PulsV*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,PulsV*,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,PulsV*delSct,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FEATURES,FC-43,AlertsOfInterest,FINK_PORTAL,RSCVnV*,1.0
AlertsOfInterest,FINK_PORTAL,TTau*_Candidate,AlertsOfInterest,FINK_PORTAL,TTau*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,V*,1.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,V*,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,BYDra,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,Blue,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,Blue,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert2,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FEATURES,FC-10,1.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,ChemPec*,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,EmG,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsCl,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,TTau*,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FEATURES,FC-11,1.0
SourcesOfInterest,FINK_PORTAL,CV*_Candidate,SourcesOfInterest,FEATURES,FC-16,1.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-16,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-20,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-20,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-20,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-20,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-24,1.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FEATURES,FC-43,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-43,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,YSO,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,BYDra,1.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-20,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-20,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-20,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-20,1.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-24,1.0
AlertsOfInterest,FEATURES,FC-30,AlertsOfInterest,FEATURES,FC-30,1.0
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert2,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,TTauri*,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,YSO,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,low-mass*,1.0
AlertsOfInterest,FINK_PORTAL,low-mass*,AlertsOfInterest,FINK_PORTAL,low-mass*,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FINK_PORTAL,deltaCep,SourcesOfInterest,FINK_PORTAL,deltaCep,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,BYDraV*,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsGroup,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-20,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-42,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FINK_PORTAL,S*,AlertsOfInterest,FINK_PORTAL,S*,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-31,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,Em*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,Em*,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,delSctV*,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert1,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-44,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,Seyfert_2,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,alf2CVnV*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,Blue,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,Blue,1.0
AlertsOfInterest,FINK_PORTAL,AGN,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,BLLac,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-44,1.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-44,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert1,AlertsOfInterest,FEATURES,FC-44,1.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-44,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,TTau*,1.0
AlertsOfInterest,FINK_PORTAL,TTau*,AlertsOfInterest,FINK_PORTAL,TTau*,1.0
SourcesOfInterest,FEATURES,FC-43,SourcesOfInterest,FINK_PORTAL,EB*,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-16,AlertsOfInterest,FINK_PORTAL,QSO,1.0
AlertsOfInterest,FEATURES,FC-26,AlertsOfInterest,FINK_PORTAL,QSO,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,QSO,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FINK_PORTAL,deltaCep,AlertsOfInterest,FINK_PORTAL,deltaCep,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,EmG,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FEATURES,FC-12,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-12,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-12,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-21,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-39,1.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-39,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,GinGroup,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,LINER,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,LINER,1.0
SourcesOfInterest,FINK_PORTAL,RSG*_Candidate,SourcesOfInterest,FINK_PORTAL,RSG*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,BLLac,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,BLLac,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,ChemPec*,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert2,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FEATURES,FC-10,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FEATURES,FC-12,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-12,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-12,1.0
AlertsOfInterest,FINK_PORTAL,HMXB,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert1,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-22,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,LINER,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,LINER,1.0
AlertsOfInterest,FINK_PORTAL,RSG*_Candidate,AlertsOfInterest,FINK_PORTAL,RSG*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,Seyfert_2,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,X,1.0
AlertsOfInterest,FINK_PORTAL,X,AlertsOfInterest,FINK_PORTAL,X,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,alf2CVnV*,1.0
